Date,LT Composite > 10 Yrs,Treasury 20-Yr CMT,Extrapolation Factor
7/27/17,0.010989011,0.011320755,
7/26/17,-0.010869565,-0.007490637,
7/25/17,0.029850746,0.030888031,
7/24/17,0.007518797,0.007782101,
7/21/17,-0.007462687,-0.011538462,
7/20/17,-0.007407407,-0.003831418,
7/19/17,0,0,
7/18/17,-0.01459854,-0.01509434,
7/17/17,-0.007246377,-0.007490637,
7/14/17,-0.003610108,-0.007434944,
7/13/17,0.010948905,0.01509434,
7/12/17,-0.014388489,-0.014869888,
7/11/17,0,-0.003703704,
7/10/17,-0.003584229,-0.003690037,
7/7/17,0.010869565,0.01119403,
7/6/17,0.018450185,0.019011407,
7/5/17,-0.007326007,-0.00754717,
7/3/17,0.011111111,0.01532567,
6/30/17,0.007462687,0.007722008,
6/29/17,0.019011407,0.015686275,
6/28/17,0.007662835,0.011904762,
6/27/17,0.023529412,0.024390244,
6/26/17,-0.007782101,-0.008064516,
6/23/17,0,0.004048583,
6/22/17,-0.003875969,-0.004032258,
6/21/17,0,-0.004016064,
6/20/17,-0.019011407,-0.015810277,
6/19/17,0.003816794,0.003968254,
6/16/17,0,0,
6/15/17,0,-0.003952569,
6/14/17,-0.02962963,-0.026923077,
6/13/17,0.003717472,0.003861004,
6/12/17,0,0,
6/9/17,0.003731343,0.007782101,
6/8/17,0.003745318,0.00390625,
6/7/17,0.011363636,0.011857708,
6/6/17,-0.011235955,-0.01171875,
6/5/17,0.011363636,0.011857708,
6/2/17,-0.025830258,-0.026923077,
6/1/17,0.003703704,0,
5/31/17,-0.003690037,-0.003831418,
5/30/17,-0.014545455,-0.01509434,
5/26/17,0,0,
5/25/17,-0.003623188,0,
5/24/17,-0.010752688,-0.01119403,
5/23/17,0.014545455,0.015151515,
5/22/17,0.007326007,0.003802281,
5/19/17,-0.003649635,-0.003787879,
5/18/17,0,-0.003773585,
5/17/17,-0.035211268,-0.032846715,
5/16/17,-0.003508772,-0.007246377,
5/15/17,0.007067138,0.00729927,
5/12/17,-0.017361111,-0.014388489,
5/11/17,-0.003460208,-0.003584229,
5/10/17,0,0,
5/9/17,0.006968641,0.010869565,
5/8/17,0.01056338,0.010989011,
5/5/17,0,0,
5/4/17,0.010676157,0.011111111,
5/3/17,0.003571429,0.007462687,
5/2/17,-0.010600707,-0.011070111,
5/1/17,0.014336918,0.014981273,
4/28/17,-0.003571429,-0.003731343,
4/27/17,-0.003558719,-0.003717472,
4/26/17,-0.007067138,-0.007380074,
4/25/17,0.02166065,0.022641509,
4/24/17,0.014652015,0.01532567,
4/21/17,0,0,
4/20/17,0.007380074,0.007722008,
4/19/17,0.01119403,0.01171875,
4/18/17,-0.028985507,-0.033962264,
4/17/17,0.010989011,0.011450382,
4/13/17,-0.010869565,-0.011320755,
4/12/17,-0.007194245,-0.007490637,
4/11/17,-0.021126761,-0.018382353,
4/10/17,-0.003508772,-0.00729927,
4/7/17,0.007067138,0.007352941,
4/6/17,0,0.003690037,
4/5/17,-0.003521127,-0.003676471,
4/4/17,0.003533569,0.003690037,
4/3/17,-0.017361111,-0.018115942,
3/31/17,-0.003460208,-0.007194245,
3/30/17,0.014035088,0.01459854,
3/29/17,-0.010416667,-0.010830325,
3/28/17,0.014084507,0.014652015,
3/27/17,-0.006993007,-0.003649635,
3/24/17,-0.006944444,-0.007246377,
3/23/17,0,0,
3/22/17,-0.006896552,-0.010752688,
3/21/17,-0.013605442,-0.014134276,
3/20/17,-0.01010101,-0.01048951,
3/17/17,-0.01,-0.010380623,
3/16/17,0.006711409,0.006968641,
3/15/17,-0.02295082,-0.023809524,
3/14/17,-0.006514658,-0.01010101,
3/13/17,0.009868421,0.010204082,
3/10/17,-0.003278689,0,
3/9/17,0.013289037,0.017301038,
3/8/17,0.013468013,0.014035088,
3/7/17,0.003378378,0.003521127,
3/6/17,0.003389831,0.003533569,
3/3/17,0,-0.003521127,
3/2/17,0.006825939,0.010676157,
3/1/17,0.035335689,0.040740741,
2/28/17,-0.003521127,-0.007352941,
2/27/17,0.010676157,0.011152416,
2/24/17,-0.020905923,-0.021818182,
2/23/17,-0.010344828,-0.010791367,
2/22/17,0,0,
2/21/17,0.003460208,0,
2/17/17,-0.010273973,-0.007142857,
2/16/17,-0.010169492,-0.014084507,
2/15/17,0.010273973,0.010676157,
2/14/17,0.013888889,0.014440433,
2/13/17,0.006993007,0.007272727,
2/10/17,0.003508772,0.003649635,
2/9/17,0.021505376,0.02238806,
2/8/17,-0.021052632,-0.02189781,
2/7/17,-0.010416667,-0.007246377,
2/6/17,-0.020408163,-0.021276596,
2/3/17,0.006849315,0.007142857,
2/2/17,0,0,
2/1/17,0.006896552,0.007194245,
1/31/17,-0.010238908,-0.014184397,
1/30/17,0.006872852,0.007142857,
1/27/17,-0.010204082,-0.007092199,
1/26/17,-0.006756757,-0.007042254,
1/25/17,0.020689655,0.021582734,
1/24/17,0.024734982,0.022058824,
1/23/17,-0.024137931,-0.025089606,
1/20/17,0.003460208,0.007220217,
1/19/17,0.014035088,0.010948905,
1/18/17,0.028880866,0.030075188,
1/17/17,-0.021201413,-0.018450185,
1/13/17,0.010714286,0.01119403,
1/12/17,0,0,
1/11/17,-0.003558719,-0.003717472,
1/10/17,0,0,
1/9/17,-0.014035088,-0.014652015,
1/6/17,0.014234875,0.014869888,
1/5/17,-0.031034483,-0.032374101,
1/4/17,0.003460208,0,
1/3/17,-0.006872852,-0.003584229,
12/30/16,-0.010204082,-0.010638298,
12/29/16,-0.003389831,-0.003533569,
12/28/16,-0.019933555,-0.017361111,
12/27/16,0.010067114,0.006993007,
12/23/16,-0.003344482,0,
12/22/16,0.003355705,0,
12/21/16,-0.009966777,-0.006944444,
12/20/16,0.013468013,0.010526316,
12/19/16,-0.023026316,-0.020618557,
12/16/16,0.006622517,0.006920415,
12/15/16,0.010033445,0.01048951,
12/14/16,0.006734007,0.003508772,
12/13/16,-0.006688963,-0.003496503,
12/12/16,0,-0.003484321,
12/9/16,0.020477816,0.021352313,
12/8/16,0.028070175,0.029304029,
12/7/16,-0.017241379,-0.014440433,
12/6/16,0.003460208,0.003623188,
12/5/16,-0.006872852,-0.007194245,
12/2/16,-0.010204082,-0.014184397,
12/1/16,0.027972028,0.032967033,
11/30/16,0.025089606,0.026315789,
11/29/16,-0.010638298,-0.007462687,
11/28/16,-0.007042254,-0.011070111,
11/25/16,-0.003508772,0,
11/23/16,0.007067138,0.007434944,
11/22/16,0,0,
11/21/16,-0.003521127,-0.003703704,
11/18/16,0.007092199,0.003717472,
11/17/16,0.02919708,0.030651341,
11/16/16,-0.007246377,-0.011363636,
11/15/16,-0.003610108,-0.003773585,
11/14/16,0.022140221,0.027131783,
11/10/16,0.030418251,0.023809524,
11/9/16,0.095833333,0.100436681,
11/8/16,0.016949153,0.013274336,
11/7/16,0.012875536,0.018018018,
11/4/16,-0.012711864,-0.013333333,
11/3/16,0.012875536,0.013513514,
11/2/16,-0.008510638,-0.008928571,
11/1/16,-0.004237288,-0.004444444,
10/31/16,-0.008403361,-0.008810573,
10/28/16,0.004219409,0.004424779,
10/27/16,0.025974026,0.027272727,
10/26/16,0.013157895,0.013824885,
10/25/16,-0.004366812,-0.004587156,
10/24/16,0.013274336,0.013953488,
10/21/16,-0.00877193,-0.00921659,
10/20/16,-0.004366812,-0.004587156,
10/19/16,0.004385965,0,
10/18/16,-0.004366812,-0.00456621,
10/17/16,-0.017167382,-0.013513514,
10/14/16,0.030973451,0.03255814,
10/13/16,-0.013100437,-0.01826484,
10/12/16,0.004385965,0.00921659,
10/11/16,0.017857143,0.014018692,
10/7/16,-0.004444444,0,
10/6/16,0.013513514,0.014218009,
10/5/16,0.018348624,0.014423077,
10/4/16,0.028301887,0.034825871,
10/3/16,0.00952381,0.010050251,
9/30/16,0.019417476,0.020512821,
9/29/16,-0.004830918,-0.005102041,
9/28/16,0.004854369,0,
9/27/16,-0.019047619,-0.02,
9/26/16,-0.009433962,-0.00990099,
9/23/16,-0.004694836,0,
9/22/16,-0.01843318,-0.019417476,
9/21/16,-0.013636364,-0.014354067,
9/20/16,-0.009009009,-0.004761905,
9/19/16,0.004524887,0,
9/16/16,-0.017777778,-0.014084507,
9/15/16,0.018099548,0.014285714,
9/14/16,-0.013392857,-0.009433962,
9/13/16,0.032258065,0.034146341,
9/12/16,0,0,
9/9/16,0.038277512,0.035353535,
9/8/16,0.039800995,0.047619048,
9/7/16,-0.004950495,-0.005263158,
9/6/16,-0.019417476,-0.025641026,
9/2/16,0.01980198,0.026315789,
9/1/16,0,0,
8/31/16,-0.004926108,-0.005235602,
8/30/16,0.009950249,0.005263158,
8/29/16,-0.033653846,-0.030612245,
8/26/16,0.019607843,0.02617801,
8/25/16,0.00990099,0.010582011,
8/24/16,0.004975124,0.005319149,
8/23/16,-0.004950495,0,
8/22/16,-0.019417476,-0.025906736,
8/19/16,0.01980198,0.021164021,
8/18/16,-0.009803922,-0.005263158,
8/17/16,-0.009708738,-0.010416667,
8/16/16,0.014778325,0.010526316,
8/15/16,0.025252525,0.027027027,
8/12/16,-0.024630542,-0.021164021,
8/11/16,0.030456853,0.032786885,
8/10/16,-0.010050251,-0.016129032,
8/9/16,-0.024509804,-0.02617801,
8/8/16,-0.004878049,0,
8/5/16,0.035353535,0.038043478,
8/4/16,-0.01980198,-0.021276596,
8/3/16,0,0,
8/2/16,0.02020202,0.02173913,
8/1/16,0.03125,0.033707865,
7/29/16,-0.025380711,-0.027322404,
7/28/16,0,-0.005434783,
7/27/16,-0.024752475,-0.026455026,
7/26/16,-0.004926108,-0.005263158,
7/25/16,0,0,
7/22/16,0,0,
7/21/16,-0.009756098,-0.005235602,
7/20/16,0.014851485,0.015957447,
7/19/16,-0.009803922,-0.010526316,
7/18/16,0,0,
7/15/16,0.025125628,0.032608696,
7/14/16,0.036458333,0.039548023,
7/13/16,-0.03030303,-0.027472527,
7/12/16,0.053191489,0.052023121,
7/11/16,0.02173913,0.023668639,
7/8/16,-0.016042781,-0.01744186,
7/7/16,0,0,
7/6/16,0.005376344,0,
7/5/16,-0.051020408,-0.049723757,
7/1/16,-0.024875622,-0.02688172,
6/30/16,0,0,
6/29/16,0.015151515,0.016393443,
6/28/16,-0.005025126,0,
6/27/16,-0.061320755,-0.066326531,
6/24/16,-0.066079295,-0.075471698,
6/23/16,0.027149321,0.029126214,
6/22/16,-0.004504505,-0.004830918,
6/21/16,0.018348624,0.019704433,
6/20/16,0.018691589,0.020100503,
6/17/16,0.019047619,0.015306122,
6/16/16,-0.018691589,-0.015075377,
6/15/16,-0.004651163,-0.005,
6/14/16,0,-0.004975124,
6/13/16,-0.00462963,-0.004950495,
6/10/16,-0.018181818,-0.014634146,
6/9/16,-0.013452915,-0.014423077,
6/8/16,-0.008888889,-0.00952381,
6/7/16,-0.008810573,-0.009433962,
6/6/16,0.013392857,0.014354067,
6/3/16,-0.034482759,-0.036866359,
6/2/16,-0.016949153,-0.022522523,
6/1/16,-0.004219409,-0.004484305,
5/31/16,-0.008368201,-0.008888889,
5/27/16,0.008438819,0.004464286,
5/26/16,-0.0125,-0.013215859,
5/25/16,0.0041841,0.008888889,
5/24/16,0.008438819,0.00896861,
5/23/16,0,-0.004464286,
5/20/16,-0.004201681,0,
5/19/16,-0.012448133,-0.013215859,
5/18/16,0.043290043,0.041284404,
5/17/16,-0.004310345,0,
5/16/16,0.022026432,0.018691589,
5/13/16,-0.021551724,-0.018348624,
5/12/16,0.013100437,0.013953488,
5/11/16,-0.012931034,-0.013761468,
5/10/16,0,0,
5/9/16,-0.004291845,-0.009090909,
5/6/16,0.008658009,0.013824885,
5/5/16,-0.017021277,-0.022522523,
5/4/16,-0.008438819,-0.008928571,
5/3/16,-0.028688525,-0.03030303,
5/2/16,0.025210084,0.022123894,
4/29/16,-0.008333333,-0.004405286,
4/28/16,-0.012345679,-0.013043478,
4/27/16,-0.024096386,-0.021276596,
4/26/16,0.016326531,0.012931034,
4/25/16,0.008230453,0.008695652,
4/22/16,0.004132231,0.004366812,
4/21/16,0.012552301,0.017777778,
4/20/16,0.025751073,0.02739726,
4/19/16,0.008658009,0.00921659,
4/18/16,0.008733624,0.014018692,
4/15/16,-0.017167382,-0.018348624,
4/14/16,0.008658009,0.009259259,
4/13/16,-0.008583691,-0.009174312,
4/12/16,0.017467249,0.018691589,
4/11/16,0.008810573,0.004694836,
4/8/16,0.013392857,0.014285714,
4/7/16,-0.03030303,-0.032258065,
4/6/16,0.017621145,0.018779343,
4/5/16,-0.025751073,-0.02739726,
4/4/16,-0.004273504,-0.004545455,
4/1/16,0,0,
3/31/16,-0.016806723,-0.017857143,
3/30/16,0.017094017,0.018181818,
3/29/16,-0.025,-0.026548673,
3/28/16,-0.008264463,-0.00877193,
3/24/16,0.012552301,0.013333333,
3/23/16,-0.028455285,-0.030172414,
3/22/16,0,0.004329004,
3/21/16,0.020746888,0.022123894,
3/18/16,-0.008230453,-0.00877193,
3/17/16,-0.016194332,-0.017241379,
3/16/16,0,-0.004291845,
3/15/16,-0.004032258,0,
3/14/16,-0.004016064,-0.004273504,
3/11/16,0.020491803,0.021834061,
3/10/16,0.008264463,0.008810573,
3/9/16,0.021097046,0.022522523,
3/8/16,-0.032653061,-0.034782609,
3/7/16,0.004098361,0.004366812,
3/4/16,0.025210084,0.02690583,
3/3/16,-0.012448133,-0.017621145,
3/2/16,-0.004132231,-0.004385965,
3/1/16,0.038626609,0.04109589,
2/29/16,-0.008510638,-0.004545455,
2/26/16,0.026200873,0.028037383,
2/25/16,-0.012931034,-0.009259259,
2/24/16,0.004329004,0,
2/23/16,-0.012820513,-0.009174312,
2/22/16,0.004291845,0.004608295,
2/19/16,0,0,
2/18/16,-0.025104603,-0.03125,
2/17/16,0.017021277,0.02283105,
2/16/16,0.026200873,0.018604651,
2/12/16,0.0456621,0.04368932,
2/11/16,-0.026666667,-0.03286385,
2/10/16,-0.013157895,-0.013888889,
2/9/16,-0.004366812,-0.004608295,
2/8/16,-0.045833333,-0.044052863,
2/5/16,-0.008264463,-0.008733624,
2/4/16,-0.004115226,-0.004347826,
2/3/16,0.0125,0.013215859,
2/2/16,-0.043824701,-0.046218487,
2/1/16,0.012096774,0.008474576,
1/29/16,-0.019762846,-0.020746888,
1/28/16,-0.003937008,-0.004132231,
1/27/16,0.003952569,0.004149378,
1/26/16,-0.003937008,-0.004132231,
1/25/16,-0.011673152,-0.016260163,
1/22/16,0.011811024,0.016528926,
1/21/16,0.007936508,0.004149378,
1/20/16,-0.019455253,-0.016326531,
1/19/16,0.007843137,0.004098361,
1/15/16,-0.030418251,-0.027888446,
1/14/16,0.015444015,0.016194332,
1/13/16,-0.015209125,-0.015936255,
1/12/16,-0.025925926,-0.030888031,
1/11/16,0.015037594,0.015686275,
1/8/16,-0.007462687,-0.00390625,
1/7/16,-0.007407407,-0.011583012,
1/6/16,-0.025270758,-0.029962547,
1/5/16,0.007272727,0.011363636,
1/4/16,-0.010791367,-0.011235955,
12/31/15,-0.010676157,-0.007434944,
12/30/15,0,0,
12/29/15,0.033088235,0.038610039,
12/28/15,-0.003663004,-0.007662835,
12/24/15,-0.010869565,-0.011363636,
12/23/15,0.014705882,0.015384615,
12/22/15,0.014925373,0.019607843,
12/21/15,0.003745318,0.003937008,
12/18/15,-0.011111111,-0.011673152,
12/17/15,-0.028776978,-0.030188679,
12/16/15,0.007246377,0.011450382,
12/15/15,0.014705882,0.011583012,
12/14/15,0.034220532,0.040160643,
12/11/15,-0.036630037,-0.042307692,
12/10/15,0.003676471,0.003861004,
12/9/15,-0.00729927,-0.007662835,
12/8/15,0.007352941,0.007722008,
12/7/15,-0.021582734,-0.022641509,
12/4/15,-0.021126761,-0.025735294,
12/3/15,0.059701493,0.066666667,
12/2/15,0,0,
12/1/15,-0.025454545,-0.030418251,
11/30/15,-0.003623188,-0.003787879,
11/27/15,-0.003610108,0,
11/25/15,0,-0.003773585,
11/24/15,-0.003597122,-0.003759398,
11/23/15,-0.003584229,-0.007462687,
11/20/15,0.003597122,0.007518797,
11/19/15,-0.010676157,-0.014814815,
11/18/15,0.003571429,0.003717472,
11/17/15,-0.010600707,-0.011029412,
11/16/15,0,0,
11/13/15,-0.01048951,-0.010909091,
11/12/15,0,-0.003623188,
11/10/15,-0.006944444,-0.010752688,
11/9/15,0.010526316,0.010869565,
11/6/15,0.028880866,0.029850746,
11/5/15,0.003623188,0.007518797,
11/4/15,0.003636364,0.003773585,
11/3/15,0.014760148,0.019230769,
11/2/15,0.01119403,0.011673152,
10/30/15,-0.014705882,-0.011538462,
10/29/15,0.034220532,0.04,
10/28/15,0.011538462,0.008064516,
10/27/15,-0.003831418,-0.008,
10/26/15,-0.01509434,-0.015748031,
10/23/15,0.019230769,0.024193548,
10/22/15,0,0,
10/21/15,-0.018867925,-0.019762846,
10/20/15,0.011450382,0.02016129,
10/19/15,0.007692308,0.008130081,
10/16/15,0,0,
10/15/15,0.011673152,0.016528926,
10/14/15,-0.022813688,-0.02811245,
10/13/15,-0.018656716,-0.023529412,
10/9/15,-0.003717472,-0.00390625,
10/8/15,0.018939394,0.019920319,
10/7/15,0.007633588,0.004,
10/6/15,-0.007575758,-0.007936508,
10/5/15,0.03125,0.032786885,
10/2/15,-0.019157088,-0.020080321,
10/1/15,-0.007604563,-0.007968127,
9/30/15,0.011538462,0.012096774,
9/29/15,-0.011406844,-0.011952191,
9/28/15,-0.033088235,-0.034615385,
9/25/15,0.014925373,0.019607843,
9/24/15,-0.014705882,-0.019230769,
9/23/15,0.003690037,0,
9/22/15,-0.025179856,-0.026217228,
9/21/15,0.02962963,0.034883721,
