Date,Close/Last,Volume,Open,High,Low
12/15/22,$116.15 ,34530970,$118.33 ,$118.63 ,$114.01 
12/14/22,$121.59 ,36922040,$119.39 ,$124.14 ,$119.39 
12/13/22,$120.15 ,44701050,$122.13 ,$123.30 ,$118.64 
12/12/22,$114.71 ,24747060,$115.18 ,$115.72 ,$113.14 
12/9/22,$115.90 ,26033350,$115.30 ,$117.54 ,$113.87 
12/8/22,$115.33 ,30619420,$116.39 ,$117.34 ,$114.59 
12/7/22,$113.93 ,29461140,$113.76 ,$115.88 ,$112.88 
12/6/22,$114.12 ,43689180,$119.91 ,$120.55 ,$113.74 
12/5/22,$122.43 ,35474880,$121.75 ,$124.67 ,$121.35 
12/2/22,$123.49 ,39950460,$117.83 ,$124.04 ,$117.61 
12/1/22,$120.44 ,36551370,$119.20 ,$121.20 ,$118.40 
11/30/22,$118.10 ,43348560,$109.51 ,$118.16 ,$109.38 
11/29/22,$109.46 ,23899240,$109.54 ,$110.94 ,$108.54 
11/28/22,$108.78 ,23332820,$110.78 ,$112.04 ,$108.38 
11/25/22,$111.41 ,12007570,$111.30 ,$112.73 ,$111.02 
11/23/22,$112.24 ,21343080,$111.72 ,$112.67 ,$110.73 
11/22/22,$111.44 ,29028960,$109.86 ,$111.62 ,$108.32 
11/21/22,$109.86 ,24351070,$111.52 ,$112.37 ,$109.19 
11/18/22,$112.05 ,33357710,$113.80 ,$114.32 ,$110.62 
11/17/22,$111.45 ,35093820,$110.41 ,$112.33 ,$109.80 
11/16/22,$113.23 ,33287770,$114.50 ,$116.08 ,$112.66 
11/15/22,$117.08 ,50670500,$116.07 ,$118.74 ,$114.41 
11/14/22,$114.22 ,53394970,$110.99 ,$116.27 ,$110.80 
11/11/22,$113.02 ,59961740,$109.23 ,$114.90 ,$108.81 
11/10/22,$111.87 ,80670960,$107.12 ,$112.75 ,$104.61 
11/9/22,$101.47 ,107677300,$101.72 ,$104.90 ,$100.74 
11/8/22,$96.47 ,52088320,$95.92 ,$97.80 ,$94.79 
11/7/22,$96.72 ,81987300,$94.78 ,$96.88 ,$93.10 
11/4/22,$90.79 ,55638060,$90.35 ,$91.39 ,$88.09 
11/3/22,$88.91 ,60664010,$90.08 ,$90.46 ,$88.41 
11/2/22,$90.54 ,71821060,$94.21 ,$95.20 ,$90.48 
11/1/22,$95.20 ,110189600,$94.33 ,$97.49 ,$93.55 
10/31/22,$93.16 ,121361400,$98.22 ,$99.32 ,$92.60 
10/28/22,$99.20 ,95928310,$99.58 ,$100.85 ,$97.51 
10/27/22,$97.94 ,232316600,$97.98 ,$102.50 ,$96.38 
10/26/22,$129.82 ,89294680,$131.68 ,$135.55 ,$128.53 
10/25/22,$137.51 ,38433220,$130.88 ,$138.35 ,$130.59 
10/24/22,$129.72 ,63563450,$127.25 ,$133.48 ,$124.57 
10/21/22,$130.01 ,46348650,$126.31 ,$130.12 ,$125.44 
10/20/22,$131.53 ,26356280,$132.93 ,$136.77 ,$131.31 
10/19/22,$133.23 ,30691050,$132.89 ,$137.00 ,$132.22 
10/18/22,$132.80 ,25444980,$137.09 ,$137.84 ,$131.40 
10/17/22,$134.04 ,29612250,$130.30 ,$134.79 ,$130.18 
10/14/22,$126.76 ,23559410,$131.00 ,$131.79 ,$126.52 
10/13/22,$130.29 ,34325720,$123.53 ,$131.14 ,$122.53 
10/12/22,$127.50 ,34605250,$128.32 ,$129.67 ,$126.25 
10/11/22,$128.54 ,38481400,$131.62 ,$132.66 ,$126.99 
10/10/22,$133.79 ,24023980,$133.55 ,$136.11 ,$131.87 
10/7/22,$133.45 ,33214770,$136.76 ,$138.29 ,$132.44 
10/6/22,$139.07 ,36231060,$137.72 ,$141.45 ,$136.60 
10/5/22,$138.98 ,27979350,$138.24 ,$140.21 ,$134.78 
10/4/22,$140.28 ,34670730,$140.49 ,$142.39 ,$139.34 
10/3/22,$138.61 ,27723060,$137.14 ,$139.62 ,$136.10 
9/30/22,$135.68 ,33166390,$136.05 ,$140.99 ,$135.50 
9/29/22,$136.41 ,38985410,$139.36 ,$139.84 ,$135.20 
9/28/22,$141.61 ,32658480,$134.62 ,$142.03 ,$134.27 
9/27/22,$134.40 ,30826470,$137.92 ,$139.42 ,$134.12 
9/26/22,$136.37 ,30497020,$140.12 ,$142.24 ,$136.19 
9/23/22,$140.41 ,31710690,$141.42 ,$142.62 ,$138.89 
9/22/22,$142.82 ,34418520,$141.55 ,$144.58 ,$140.87 
9/21/22,$142.12 ,38338610,$146.39 ,$149.60 ,$142.00 
9/20/22,$146.09 ,23217350,$145.78 ,$148.84 ,$145.22 
9/19/22,$148.02 ,22169480,$145.24 ,$148.58 ,$145.10 
9/16/22,$146.29 ,40122820,$148.05 ,$148.58 ,$144.29 
9/15/22,$149.55 ,34606350,$149.80 ,$154.20 ,$148.70 
9/14/22,$151.47 ,43064200,$153.33 ,$153.54 ,$149.05 
9/13/22,$153.13 ,44444060,$161.54 ,$161.63 ,$152.67 
9/12/22,$168.96 ,23220410,$167.39 ,$171.39 ,$167.28 
9/9/22,$169.15 ,22129800,$163.25 ,$169.54 ,$163.02 
9/8/22,$162.06 ,22530790,$158.71 ,$162.23 ,$157.74 
9/7/22,$160.39 ,16831180,$157.76 ,$160.96 ,$156.81 
9/6/22,$158.54 ,19339780,$160.10 ,$161.69 ,$157.69 
9/2/22,$160.32 ,22634190,$167.45 ,$167.93 ,$159.22 
9/1/22,$165.36 ,30145680,$163.58 ,$167.36 ,$160.35 
8/31/22,$162.93 ,40952980,$167.07 ,$167.84 ,$162.14 
8/30/22,$157.16 ,19567950,$160.36 ,$161.66 ,$155.91 
8/29/22,$159.17 ,20052660,$160.66 ,$163.05 ,$159.01 
8/26/22,$161.78 ,24023630,$168.48 ,$170.92 ,$161.67 
8/25/22,$168.78 ,15550510,$165.18 ,$168.88 ,$164.02 
8/24/22,$163.26 ,20891480,$160.60 ,$165.46 ,$159.77 
8/23/22,$161.11 ,18111780,$162.48 ,$165.05 ,$160.70 
8/22/22,$163.05 ,19499710,$165.49 ,$165.49 ,$162.26 
8/19/22,$167.96 ,26240800,$170.20 ,$172.32 ,$167.05 
8/18/22,$174.66 ,18844450,$174.34 ,$175.76 ,$171.86 
8/17/22,$174.85 ,20118130,$176.76 ,$178.14 ,$174.17 
8/16/22,$179.47 ,21156710,$179.44 ,$180.99 ,$177.04 
8/15/22,$180.89 ,15878670,$178.96 ,$181.44 ,$178.20 
8/12/22,$180.50 ,21274050,$180.81 ,$181.46 ,$178.91 
8/11/22,$177.49 ,24079060,$179.71 ,$183.10 ,$176.37 
8/10/22,$178.34 ,30262130,$175.99 ,$180.48 ,$173.95 
8/9/22,$168.53 ,18655060,$168.95 ,$169.53 ,$166.60 
8/8/22,$170.25 ,27299110,$168.00 ,$177.51 ,$167.13 
8/5/22,$167.11 ,25832700,$166.99 ,$171.61 ,$165.80 
8/4/22,$170.57 ,23938210,$168.30 ,$172.15 ,$166.80 
8/3/22,$168.80 ,31717530,$162.69 ,$169.54 ,$161.57 
8/2/22,$160.19 ,27374520,$158.31 ,$162.24 ,$158.01 
8/1/22,$159.93 ,40596700,$157.25 ,$165.19 ,$155.23 
7/29/22,$159.10 ,42065400,$157.69 ,$160.14 ,$155.17 
7/28/22,$160.72 ,73214330,$161.06 ,$161.51 ,$154.85 
7/27/22,$169.58 ,43846560,$162.59 ,$170.87 ,$162.02 
7/26/22,$159.15 ,28468420,$165.94 ,$166.00 ,$157.95 
7/25/22,$166.65 ,26166330,$169.00 ,$170.57 ,$164.81 
7/22/22,$169.27 ,42583920,$173.07 ,$175.60 ,$168.41 
7/21/22,$183.17 ,27195820,$180.63 ,$183.85 ,$178.87 
7/20/22,$183.09 ,24784270,$177.49 ,$183.60 ,$176.70 
7/19/22,$175.78 ,25933680,$170.37 ,$176.49 ,$169.51 
7/18/22,$167.23 ,23574340,$166.75 ,$171.69 ,$165.64 
7/15/22,$164.70 ,23342810,$160.54 ,$164.98 ,$159.82 
7/14/22,$158.05 ,23765170,$161.22 ,$162.59 ,$157.28 
7/13/22,$163.49 ,16555140,$160.16 ,$164.98 ,$159.61 
7/12/22,$163.27 ,16639660,$164.80 ,$165.91 ,$162.10 
7/11/22,$162.88 ,21905130,$167.07 ,$167.49 ,$161.91 
7/8/22,$170.88 ,19249240,$169.98 ,$172.40 ,$168.15 
7/7/22,$172.19 ,24083370,$169.45 ,$172.72 ,$167.78 
7/6/22,$169.77 ,23085920,$168.20 ,$171.59 ,$165.46 
7/5/22,$168.19 ,28664800,$158.14 ,$168.25 ,$157.02 
7/1/22,$160.03 ,31423930,$160.31 ,$160.62 ,$155.00 
6/30/22,$161.25 ,35250610,$162.15 ,$165.23 ,$158.49 
6/29/22,$163.94 ,28595240,$163.57 ,$166.33 ,$160.32 
6/28/22,$160.68 ,27788730,$169.90 ,$171.30 ,$160.61 
6/27/22,$169.49 ,29174560,$171.32 ,$171.75 ,$168.01 
6/24/22,$170.16 ,68736010,$161.73 ,$170.25 ,$161.30 
6/23/22,$158.75 ,40499200,$156.27 ,$159.75 ,$154.25 
6/22/22,$155.85 ,47596820,$158.38 ,$160.79 ,$155.44 
6/21/22,$157.05 ,50724900,$165.93 ,$167.76 ,$155.97 
6/17/22,$163.74 ,31374220,$161.68 ,$165.90 ,$159.90 
6/16/22,$160.87 ,26944140,$163.72 ,$165.08 ,$159.61 
6/15/22,$169.35 ,30008250,$167.20 ,$172.16 ,$163.98 
6/14/22,$163.73 ,27244270,$166.03 ,$166.75 ,$161.36 
6/13/22,$164.26 ,31749300,$170.59 ,$172.58 ,$164.03 
6/10/22,$175.57 ,27478350,$183.04 ,$183.10 ,$175.02 
6/9/22,$184.00 ,23501580,$194.28 ,$199.45 ,$183.68 
6/8/22,$196.64 ,22267150,$194.67 ,$202.03 ,$194.41 
6/7/22,$195.65 ,18828690,$191.93 ,$196.53 ,$191.49 
6/6/22,$194.25 ,30574240,$193.99 ,$196.92 ,$188.40 
6/3/22,$190.78 ,19464990,$195.98 ,$196.61 ,$189.78 
6/2/22,$198.86 ,31951580,$188.45 ,$200.94 ,$187.73 
6/1/22,$188.64 ,36623500,$196.51 ,$199.53 ,$185.00 
5/31/22,$193.64 ,26131100,$194.89 ,$197.60 ,$192.01 
5/27/22,$195.13 ,22562730,$191.36 ,$195.33 ,$189.80 
5/26/22,$191.63 ,23056460,$182.88 ,$192.83 ,$182.26 
5/25/22,$183.83 ,28030190,$180.40 ,$185.45 ,$179.32 
5/24/22,$181.28 ,50406270,$180.55 ,$183.68 ,$176.11 
5/23/22,$196.23 ,25059160,$195.19 ,$196.99 ,$191.24 
5/20/22,$193.54 ,31465570,$194.97 ,$197.91 ,$187.87 
5/19/22,$191.29 ,24446940,$191.20 ,$195.29 ,$189.60 
5/18/22,$192.24 ,23959970,$200.00 ,$201.00 ,$191.63 
5/17/22,$202.62 ,24872730,$202.12 ,$205.46 ,$198.36 
5/16/22,$200.04 ,27112600,$197.05 ,$205.37 ,$195.93 
5/13/22,$198.62 ,24549840,$192.58 ,$199.89 ,$191.28 
5/12/22,$191.24 ,38262230,$187.06 ,$198.05 ,$184.78 
5/11/22,$188.74 ,31153380,$196.33 ,$200.67 ,$188.27 
5/10/22,$197.65 ,34452490,$199.51 ,$202.96 ,$194.19 
5/9/22,$196.21 ,36303200,$199.84 ,$202.57 ,$195.58 
5/6/22,$203.77 ,34747160,$207.34 ,$209.38 ,$201.02 
5/5/22,$208.28 ,41129190,$218.74 ,$220.17 ,$206.16 
5/4/22,$223.41 ,41375880,$210.65 ,$224.30 ,$206.96 
5/3/22,$212.03 ,41556270,$210.45 ,$214.90 ,$208.09 
5/2/22,$211.13 ,49915290,$201.17 ,$211.88 ,$200.99 
4/29/22,$200.47 ,49193430,$204.46 ,$212.48 ,$199.90 
4/28/22,$205.73 ,100890600,$202.92 ,$208.53 ,$192.90 
4/27/22,$174.95 ,71062890,$174.43 ,$181.21 ,$169.00 
4/26/22,$180.95 ,31747430,$186.63 ,$187.19 ,$179.50 
4/25/22,$186.99 ,29281060,$182.73 ,$187.18 ,$181.66 
4/22/22,$184.11 ,36426770,$190.37 ,$192.72 ,$183.27 
4/21/22,$188.07 ,49954080,$201.60 ,$202.97 ,$185.58 
4/20/22,$200.42 ,43036530,$213.61 ,$214.16 ,$198.92 
4/19/22,$217.31 ,20089870,$210.52 ,$218.43 ,$209.00 
4/18/22,$210.77 ,16580790,$210.00 ,$213.38 ,$208.30 
4/14/22,$210.18 ,18379460,$214.89 ,$214.99 ,$210.00 
4/13/22,$214.99 ,19231820,$211.82 ,$216.61 ,$211.33 
4/12/22,$214.14 ,20128830,$220.24 ,$222.03 ,$213.13 
4/11/22,$216.46 ,20516590,$218.42 ,$220.61 ,$215.22 
4/8/22,$222.33 ,18375710,$222.38 ,$225.13 ,$220.03 
4/7/22,$222.95 ,21037190,$223.93 ,$225.52 ,$218.56 
4/6/22,$223.30 ,28995080,$226.91 ,$228.99 ,$221.41 
4/5/22,$231.84 ,29727180,$234.08 ,$236.86 ,$231.02 
4/4/22,$233.89 ,28100830,$225.98 ,$234.35 ,$225.86 
4/1/22,$224.85 ,19544760,$224.55 ,$227.28 ,$222.70 
3/31/22,$222.36 ,24192270,$228.45 ,$228.49 ,$222.26 
3/30/22,$227.85 ,25588050,$228.91 ,$231.15 ,$226.71 
3/29/22,$229.86 ,31417860,$226.07 ,$230.89 ,$225.29 
3/28/22,$223.59 ,26224140,$222.13 ,$224.04 ,$219.54 
3/25/22,$221.82 ,40039030,$220.51 ,$225.50 ,$218.89 
3/24/22,$219.57 ,31502310,$215.00 ,$220.67 ,$214.79 
3/23/22,$213.46 ,23717320,$213.33 ,$216.80 ,$212.16 
3/22/22,$216.65 ,31998800,$211.37 ,$219.46 ,$210.18 
3/21/22,$211.49 ,30142340,$214.50 ,$214.71 ,$207.63 
3/18/22,$216.49 ,52127980,$206.70 ,$216.80 ,$206.00 
3/17/22,$207.84 ,29499680,$201.70 ,$208.04 ,$201.11 
3/16/22,$203.63 ,40640260,$194.70 ,$203.73 ,$194.52 
3/15/22,$192.03 ,31721680,$190.80 ,$192.28 ,$185.91 
3/14/22,$186.63 ,31010460,$187.03 ,$192.29 ,$185.82 
3/11/22,$187.61 ,34694530,$192.64 ,$193.56 ,$186.67 
3/10/22,$195.21 ,24852980,$194.84 ,$196.28 ,$191.07 
3/9/22,$198.50 ,31894700,$195.74 ,$199.10 ,$193.92 
3/8/22,$190.29 ,37508150,$187.85 ,$196.70 ,$186.11 
3/7/22,$187.47 ,38560610,$200.79 ,$200.89 ,$187.28 
3/4/22,$200.06 ,32146260,$202.37 ,$205.89 ,$198.79 
3/3/22,$202.97 ,27263520,$209.02 ,$209.08 ,$201.42 
3/2/22,$208.11 ,29452150,$204.78 ,$209.15 ,$202.02 
3/1/22,$203.49 ,27094900,$209.87 ,$211.75 ,$202.22 
2/28/22,$211.03 ,34239800,$207.68 ,$213.15 ,$206.83 
2/25/22,$210.48 ,37627550,$204.94 ,$211.32 ,$203.18 
2/24/22,$207.60 ,49957170,$191.06 ,$208.35 ,$190.22 
2/23/22,$198.45 ,44481360,$204.16 ,$206.94 ,$198.05 
2/22/22,$202.08 ,39852390,$202.34 ,$207.48 ,$200.06 
2/18/22,$206.16 ,37128440,$209.39 ,$210.75 ,$205.18 
2/17/22,$207.71 ,38747530,$214.02 ,$217.50 ,$207.16 
2/16/22,$216.54 ,45817460,$212.41 ,$217.46 ,$212.36 
2/15/22,$221.00 ,42685470,$220.47 ,$221.15 ,$215.06 
2/14/22,$217.70 ,38184040,$219.31 ,$221.00 ,$214.78 
2/11/22,$219.55 ,46156940,$228.46 ,$230.42 ,$218.77 
2/10/22,$228.07 ,49310360,$228.27 ,$235.00 ,$226.70 
2/9/22,$232.00 ,86563280,$224.20 ,$233.37 ,$222.21 
2/8/22,$220.18 ,94729670,$220.85 ,$225.77 ,$216.15 
2/7/22,$224.91 ,88613830,$237.70 ,$238.30 ,$224.01 
2/4/22,$237.09 ,89342250,$234.97 ,$242.61 ,$230.11 
2/3/22,$237.76 ,188119900,$244.65 ,$248.00 ,$235.75 
2/2/22,$323.00 ,58458280,$327.82 ,$328.00 ,$316.87 
2/1/22,$319.00 ,18023800,$314.56 ,$319.66 ,$312.12 
1/31/22,$313.26 ,21579470,$300.68 ,$313.79 ,$299.32 
1/28/22,$301.71 ,21871620,$295.62 ,$301.90 ,$293.03 
1/27/22,$294.64 ,21629920,$297.75 ,$301.71 ,$294.26 
1/26/22,$294.63 ,28348800,$307.01 ,$307.51 ,$290.85 
1/25/22,$300.15 ,25108450,$299.95 ,$306.23 ,$297.58 
1/24/22,$308.71 ,38936900,$297.84 ,$309.53 ,$289.01 
1/21/22,$303.17 ,28710720,$314.81 ,$318.31 ,$303.04 
1/20/22,$316.56 ,16925030,$323.90 ,$327.82 ,$315.98 
1/19/22,$319.59 ,20814740,$319.58 ,$327.10 ,$319.33 
1/18/22,$318.15 ,22677330,$323.29 ,$324.21 ,$317.64 
1/14/22,$331.90 ,16868500,$321.79 ,$332.73 ,$321.21 
1/13/22,$326.48 ,14797110,$334.98 ,$335.63 ,$325.76 
1/12/22,$333.26 ,14104860,$335.18 ,$336.37 ,$330.03 
1/11/22,$334.37 ,16226850,$326.78 ,$334.63 ,$325.28 
1/10/22,$328.07 ,24942380,$325.31 ,$328.34 ,$315.43 
1/7/22,$331.79 ,14722020,$332.74 ,$337.00 ,$328.88 
1/6/22,$332.46 ,27962810,$322.82 ,$339.17 ,$322.72 
1/5/22,$324.17 ,20564520,$333.02 ,$335.76 ,$323.84 
1/4/22,$336.53 ,15997970,$339.95 ,$343.09 ,$331.87 
1/3/22,$338.54 ,14562850,$338.30 ,$341.08 ,$337.19 
12/31/21,$336.35 ,12870480,$343.02 ,$343.44 ,$336.27 
12/30/21,$344.36 ,10593350,$344.00 ,$347.23 ,$343.22 
12/29/21,$342.94 ,10747010,$346.91 ,$349.69 ,$341.64 
12/28/21,$346.22 ,16637610,$346.63 ,$352.71 ,$345.20 
12/27/21,$346.18 ,17795030,$338.85 ,$347.87 ,$338.01 
12/23/21,$335.24 ,13987700,$330.10 ,$336.67 ,$328.36 
12/22/21,$330.45 ,16764570,$333.80 ,$334.51 ,$328.26 
12/21/21,$334.20 ,16116780,$326.41 ,$336.00 ,$323.75 
12/20/21,$325.45 ,17901780,$329.78 ,$329.90 ,$322.53 
12/17/21,$333.79 ,40012640,$332.80 ,$337.11 ,$330.75 
12/16/21,$334.90 ,22635030,$338.98 ,$344.46 ,$333.74 
12/15/21,$341.66 ,24681330,$332.49 ,$342.11 ,$323.98 
12/14/21,$333.74 ,20461020,$328.05 ,$335.70 ,$327.65 
12/13/21,$334.49 ,22948660,$330.95 ,$341.09 ,$329.59 
12/10/21,$329.75 ,14527970,$332.56 ,$335.03 ,$326.37 
12/9/21,$329.82 ,16879170,$329.54 ,$336.13 ,$328.00 
12/8/21,$330.56 ,19937720,$325.00 ,$332.75 ,$323.07 
12/7/21,$322.81 ,18794050,$321.57 ,$326.54 ,$321.00 
12/6/21,$317.87 ,21758340,$308.13 ,$320.10 ,$306.34 
12/3/21,$306.84 ,27471010,$313.73 ,$313.75 ,$299.50 
12/2/21,$310.39 ,24396170,$311.40 ,$314.60 ,$307.20 
